AbsHour,Day,Positions,AssignedNurses,Week,HourOfDay,HourOfWeek
864,36,red,5,6,24,24
864,36,resource nurse,1,6,24,24
864,36,triage nurse,1,6,24,24
865,36,CNL,1,6,1,25
865,36,EDOU,2,6,1,25
865,36,FEP,1,6,1,25
865,36,blue,0,6,1,25
865,36,first nurse,1,6,1,25
865,36,green,5,6,1,25
865,36,hallway,3,6,1,25
865,36,iTrack,0,6,1,25
865,36,orange,5,6,1,25
865,36,purple,3,6,1,25
865,36,red,5,6,1,25
865,36,resource nurse,1,6,1,25
865,36,triage nurse,1,6,1,25
866,37,CNL,1,6,2,26
866,37,EDOU,2,6,2,26
866,37,FEP,1,6,2,26
866,37,blue,0,6,2,26
866,37,first nurse,1,6,2,26
866,37,green,4,6,2,26
866,37,hallway,5,6,2,26
866,37,iTrack,0,6,2,26
866,37,orange,5,6,2,26
866,37,purple,4,6,2,26
866,37,red,2,6,2,26
866,37,resource nurse,1,6,2,26
866,37,triage nurse,1,6,2,26
867,37,CNL,1,6,3,27
867,37,EDOU,2,6,3,27
867,37,FEP,1,6,3,27
867,37,blue,0,6,3,27
867,37,first nurse,1,6,3,27
867,37,green,4,6,3,27
867,37,hallway,5,6,3,27
867,37,iTrack,0,6,3,27
867,37,orange,5,6,3,27
867,37,purple,4,6,3,27
867,37,red,2,6,3,27
867,37,resource nurse,1,6,3,27
867,37,triage nurse,1,6,3,27
868,37,CNL,1,6,4,28
868,37,EDOU,2,6,4,28
868,37,FEP,1,6,4,28
868,37,blue,0,6,4,28
868,37,first nurse,1,6,4,28
868,37,green,4,6,4,28
868,37,hallway,5,6,4,28
868,37,iTrack,0,6,4,28
868,37,orange,5,6,4,28
868,37,purple,4,6,4,28
868,37,red,2,6,4,28
868,37,resource nurse,1,6,4,28
868,37,triage nurse,1,6,4,28
869,37,CNL,1,6,5,29
869,37,EDOU,2,6,5,29
869,37,FEP,1,6,5,29
869,37,blue,0,6,5,29
869,37,first nurse,1,6,5,29
869,37,green,4,6,5,29
869,37,hallway,5,6,5,29
869,37,iTrack,0,6,5,29
869,37,orange,5,6,5,29
869,37,purple,4,6,5,29
869,37,red,2,6,5,29
869,37,resource nurse,1,6,5,29
869,37,triage nurse,1,6,5,29
870,37,CNL,1,6,6,30
870,37,EDOU,2,6,6,30
870,37,FEP,1,6,6,30
870,37,blue,0,6,6,30
870,37,first nurse,1,6,6,30
870,37,green,4,6,6,30
870,37,hallway,5,6,6,30
870,37,iTrack,0,6,6,30
870,37,orange,5,6,6,30
870,37,purple,4,6,6,30
870,37,red,2,6,6,30
870,37,resource nurse,1,6,6,30
870,37,triage nurse,1,6,6,30
871,37,CNL,1,6,7,31
871,37,EDOU,2,6,7,31
871,37,FEP,1,6,7,31
871,37,blue,0,6,7,31
871,37,first nurse,1,6,7,31
871,37,green,4,6,7,31
871,37,hallway,5,6,7,31
871,37,iTrack,0,6,7,31
871,37,orange,5,6,7,31
871,37,purple,4,6,7,31
871,37,red,2,6,7,31
871,37,resource nurse,1,6,7,31
871,37,triage nurse,1,6,7,31
872,37,CNL,1,6,8,32
872,37,EDOU,2,6,8,32
872,37,FEP,1,6,8,32
872,37,blue,0,6,8,32
872,37,first nurse,1,6,8,32
872,37,green,4,6,8,32
872,37,hallway,5,6,8,32
872,37,iTrack,0,6,8,32
872,37,orange,5,6,8,32
872,37,purple,4,6,8,32
872,37,red,2,6,8,32
872,37,resource nurse,1,6,8,32
872,37,triage nurse,1,6,8,32
873,37,CNL,1,6,9,33
873,37,EDOU,2,6,9,33
873,37,FEP,1,6,9,33
873,37,blue,0,6,9,33
873,37,first nurse,1,6,9,33
873,37,green,4,6,9,33
873,37,hallway,5,6,9,33
873,37,iTrack,0,6,9,33
873,37,orange,5,6,9,33
873,37,purple,4,6,9,33
873,37,red,2,6,9,33
873,37,resource nurse,1,6,9,33
873,37,triage nurse,1,6,9,33
874,37,CNL,1,6,10,34
874,37,EDOU,2,6,10,34
874,37,FEP,1,6,10,34
874,37,blue,0,6,10,34
874,37,first nurse,1,6,10,34
874,37,green,4,6,10,34
874,37,hallway,5,6,10,34
874,37,iTrack,0,6,10,34
874,37,orange,5,6,10,34
874,37,purple,4,6,10,34
874,37,red,2,6,10,34
874,37,resource nurse,1,6,10,34
874,37,triage nurse,1,6,10,34
875,37,CNL,1,6,11,35
875,37,EDOU,2,6,11,35
875,37,FEP,1,6,11,35
875,37,blue,0,6,11,35
875,37,first nurse,1,6,11,35
875,37,green,4,6,11,35
875,37,hallway,5,6,11,35
875,37,iTrack,0,6,11,35
875,37,orange,5,6,11,35
875,37,purple,4,6,11,35
875,37,red,2,6,11,35
875,37,resource nurse,1,6,11,35
875,37,triage nurse,1,6,11,35
876,37,CNL,1,6,12,36
876,37,EDOU,2,6,12,36
876,37,FEP,1,6,12,36
876,37,blue,0,6,12,36
876,37,first nurse,1,6,12,36
876,37,green,4,6,12,36
876,37,hallway,5,6,12,36
876,37,iTrack,0,6,12,36
876,37,orange,5,6,12,36
876,37,purple,4,6,12,36
876,37,red,2,6,12,36
876,37,resource nurse,1,6,12,36
876,37,triage nurse,1,6,12,36
877,37,CNL,1,6,13,37
877,37,EDOU,2,6,13,37
877,37,FEP,1,6,13,37
877,37,blue,0,6,13,37
877,37,first nurse,1,6,13,37
877,37,green,4,6,13,37
877,37,hallway,5,6,13,37
877,37,iTrack,0,6,13,37
877,37,orange,5,6,13,37
877,37,purple,4,6,13,37
877,37,red,2,6,13,37
877,37,resource nurse,1,6,13,37
877,37,triage nurse,1,6,13,37
878,37,CNL,1,6,14,38
878,37,EDOU,3,6,14,38
878,37,FEP,1,6,14,38
878,37,blue,4,6,14,38
878,37,first nurse,1,6,14,38
878,37,green,5,6,14,38
878,37,hallway,0,6,14,38
878,37,iTrack,0,6,14,38
878,37,orange,4,6,14,38
878,37,purple,3,6,14,38
878,37,red,5,6,14,38
878,37,resource nurse,1,6,14,38
878,37,triage nurse,1,6,14,38
879,37,CNL,1,6,15,39
879,37,EDOU,3,6,15,39
879,37,FEP,1,6,15,39
879,37,blue,4,6,15,39
879,37,first nurse,1,6,15,39
879,37,green,5,6,15,39
879,37,hallway,0,6,15,39
879,37,iTrack,0,6,15,39
879,37,orange,4,6,15,39
879,37,purple,3,6,15,39
879,37,red,5,6,15,39
879,37,resource nurse,1,6,15,39
879,37,triage nurse,1,6,15,39
880,37,CNL,1,6,16,40
880,37,EDOU,3,6,16,40
880,37,FEP,1,6,16,40
880,37,blue,4,6,16,40
880,37,first nurse,1,6,16,40
880,37,green,5,6,16,40
880,37,hallway,0,6,16,40
880,37,iTrack,0,6,16,40
880,37,orange,4,6,16,40
880,37,purple,3,6,16,40
880,37,red,5,6,16,40
880,37,resource nurse,1,6,16,40
880,37,triage nurse,1,6,16,40
881,37,CNL,1,6,17,41
881,37,EDOU,3,6,17,41
881,37,FEP,1,6,17,41
881,37,blue,4,6,17,41
881,37,first nurse,1,6,17,41
881,37,green,5,6,17,41
881,37,hallway,0,6,17,41
881,37,iTrack,0,6,17,41
881,37,orange,4,6,17,41
881,37,purple,3,6,17,41
881,37,red,5,6,17,41
881,37,resource nurse,1,6,17,41
881,37,triage nurse,1,6,17,41
882,37,CNL,1,6,18,42
882,37,EDOU,3,6,18,42
882,37,FEP,1,6,18,42
882,37,blue,4,6,18,42
882,37,first nurse,1,6,18,42
882,37,green,5,6,18,42
882,37,hallway,0,6,18,42
882,37,iTrack,0,6,18,42
882,37,orange,4,6,18,42
882,37,purple,3,6,18,42
882,37,red,5,6,18,42
882,37,resource nurse,1,6,18,42
882,37,triage nurse,1,6,18,42
883,37,CNL,1,6,19,43
883,37,EDOU,3,6,19,43
883,37,FEP,1,6,19,43
883,37,blue,4,6,19,43
883,37,first nurse,1,6,19,43
883,37,green,5,6,19,43
883,37,hallway,0,6,19,43
883,37,iTrack,0,6,19,43
883,37,orange,4,6,19,43
883,37,purple,3,6,19,43
883,37,red,5,6,19,43
883,37,resource nurse,1,6,19,43
883,37,triage nurse,1,6,19,43
884,37,CNL,1,6,20,44
884,37,EDOU,3,6,20,44
884,37,FEP,1,6,20,44
884,37,blue,4,6,20,44
884,37,first nurse,1,6,20,44
884,37,green,5,6,20,44
884,37,hallway,0,6,20,44
884,37,iTrack,0,6,20,44
884,37,orange,4,6,20,44
884,37,purple,3,6,20,44
884,37,red,5,6,20,44
884,37,resource nurse,1,6,20,44
884,37,triage nurse,1,6,20,44
885,37,CNL,1,6,21,45
885,37,EDOU,3,6,21,45
885,37,FEP,1,6,21,45
885,37,blue,4,6,21,45
885,37,first nurse,1,6,21,45
885,37,green,5,6,21,45
885,37,hallway,0,6,21,45
885,37,iTrack,0,6,21,45
885,37,orange,4,6,21,45
885,37,purple,3,6,21,45
885,37,red,5,6,21,45
885,37,resource nurse,1,6,21,45
885,37,triage nurse,1,6,21,45
886,37,CNL,1,6,22,46
886,37,EDOU,3,6,22,46
886,37,FEP,1,6,22,46
886,37,blue,4,6,22,46
886,37,first nurse,1,6,22,46
886,37,green,5,6,22,46
886,37,hallway,0,6,22,46
886,37,iTrack,0,6,22,46
886,37,orange,4,6,22,46
886,37,purple,3,6,22,46
886,37,red,5,6,22,46
886,37,resource nurse,1,6,22,46
886,37,triage nurse,1,6,22,46
887,37,CNL,1,6,23,47
887,37,EDOU,3,6,23,47
887,37,FEP,1,6,23,47
887,37,blue,4,6,23,47
887,37,first nurse,1,6,23,47
887,37,green,5,6,23,47
887,37,hallway,0,6,23,47
887,37,iTrack,0,6,23,47
887,37,orange,4,6,23,47
887,37,purple,3,6,23,47
887,37,red,5,6,23,47
887,37,resource nurse,1,6,23,47
887,37,triage nurse,1,6,23,47
888,37,CNL,1,6,24,48
888,37,EDOU,3,6,24,48
888,37,FEP,1,6,24,48
888,37,blue,4,6,24,48
888,37,first nurse,1,6,24,48
888,37,green,5,6,24,48
888,37,hallway,0,6,24,48
888,37,iTrack,0,6,24,48
888,37,orange,4,6,24,48
888,37,purple,3,6,24,48
888,37,red,5,6,24,48
888,37,resource nurse,1,6,24,48
888,37,triage nurse,1,6,24,48
889,37,CNL,1,6,1,49
889,37,EDOU,3,6,1,49
889,37,FEP,1,6,1,49
889,37,blue,4,6,1,49
889,37,first nurse,1,6,1,49
889,37,green,5,6,1,49
889,37,hallway,0,6,1,49
889,37,iTrack,0,6,1,49
889,37,orange,4,6,1,49
889,37,purple,3,6,1,49
889,37,red,5,6,1,49
889,37,resource nurse,1,6,1,49
889,37,triage nurse,1,6,1,49
890,38,CNL,1,6,2,50
890,38,EDOU,2,6,2,50
890,38,FEP,1,6,2,50
890,38,blue,3,6,2,50
890,38,first nurse,1,6,2,50
890,38,green,5,6,2,50
890,38,hallway,5,6,2,50
890,38,iTrack,0,6,2,50
890,38,orange,1,6,2,50
890,38,purple,3,6,2,50
890,38,red,0,6,2,50
890,38,resource nurse,1,6,2,50
890,38,triage nurse,1,6,2,50
891,38,CNL,1,6,3,51
891,38,EDOU,2,6,3,51
891,38,FEP,1,6,3,51
891,38,blue,3,6,3,51
891,38,first nurse,1,6,3,51
891,38,green,5,6,3,51
891,38,hallway,5,6,3,51
891,38,iTrack,0,6,3,51
891,38,orange,1,6,3,51
891,38,purple,3,6,3,51
891,38,red,0,6,3,51
891,38,resource nurse,1,6,3,51
891,38,triage nurse,1,6,3,51
892,38,CNL,1,6,4,52
892,38,EDOU,2,6,4,52
892,38,FEP,1,6,4,52
892,38,blue,3,6,4,52
892,38,first nurse,1,6,4,52
892,38,green,5,6,4,52
892,38,hallway,5,6,4,52
892,38,iTrack,0,6,4,52
892,38,orange,1,6,4,52
892,38,purple,3,6,4,52
892,38,red,0,6,4,52
892,38,resource nurse,1,6,4,52
892,38,triage nurse,1,6,4,52
893,38,CNL,1,6,5,53
893,38,EDOU,2,6,5,53
893,38,FEP,1,6,5,53
893,38,blue,3,6,5,53
893,38,first nurse,1,6,5,53
893,38,green,5,6,5,53
893,38,hallway,5,6,5,53
893,38,iTrack,0,6,5,53
893,38,orange,1,6,5,53
893,38,purple,3,6,5,53
893,38,red,0,6,5,53
893,38,resource nurse,1,6,5,53
893,38,triage nurse,1,6,5,53
894,38,CNL,1,6,6,54
894,38,EDOU,2,6,6,54
894,38,FEP,1,6,6,54
894,38,blue,5,6,6,54
894,38,first nurse,1,6,6,54
894,38,green,5,6,6,54
894,38,hallway,5,6,6,54
894,38,iTrack,0,6,6,54
894,38,orange,1,6,6,54
894,38,purple,4,6,6,54
894,38,red,0,6,6,54
894,38,resource nurse,1,6,6,54
894,38,triage nurse,1,6,6,54
895,38,CNL,1,6,7,55
895,38,EDOU,2,6,7,55
895,38,FEP,1,6,7,55
895,38,blue,5,6,7,55
895,38,first nurse,1,6,7,55
895,38,green,5,6,7,55
895,38,hallway,5,6,7,55
895,38,iTrack,0,6,7,55
895,38,orange,1,6,7,55
895,38,purple,4,6,7,55
895,38,red,0,6,7,55
895,38,resource nurse,1,6,7,55
895,38,triage nurse,1,6,7,55
896,38,CNL,1,6,8,56
896,38,EDOU,2,6,8,56
896,38,FEP,1,6,8,56
896,38,blue,5,6,8,56
896,38,first nurse,1,6,8,56
896,38,green,5,6,8,56
896,38,hallway,5,6,8,56
896,38,iTrack,0,6,8,56
896,38,orange,1,6,8,56
896,38,purple,4,6,8,56
896,38,red,0,6,8,56
896,38,resource nurse,1,6,8,56
896,38,triage nurse,1,6,8,56
897,38,CNL,1,6,9,57
897,38,EDOU,2,6,9,57
897,38,FEP,1,6,9,57
897,38,blue,5,6,9,57
897,38,first nurse,1,6,9,57
897,38,green,5,6,9,57
897,38,hallway,5,6,9,57
897,38,iTrack,0,6,9,57
897,38,orange,1,6,9,57
897,38,purple,4,6,9,57
897,38,red,0,6,9,57
897,38,resource nurse,1,6,9,57
897,38,triage nurse,1,6,9,57
898,38,CNL,1,6,10,58
898,38,EDOU,2,6,10,58
898,38,FEP,1,6,10,58
898,38,blue,5,6,10,58
898,38,first nurse,1,6,10,58
898,38,green,5,6,10,58
898,38,hallway,5,6,10,58
898,38,iTrack,0,6,10,58
898,38,orange,1,6,10,58
898,38,purple,4,6,10,58
898,38,red,0,6,10,58
898,38,resource nurse,1,6,10,58
898,38,triage nurse,1,6,10,58
899,38,CNL,1,6,11,59
899,38,EDOU,2,6,11,59
899,38,FEP,1,6,11,59
899,38,blue,5,6,11,59
899,38,first nurse,1,6,11,59
899,38,green,5,6,11,59
899,38,hallway,5,6,11,59
899,38,iTrack,0,6,11,59
899,38,orange,1,6,11,59
899,38,purple,4,6,11,59
899,38,red,0,6,11,59
899,38,resource nurse,1,6,11,59
899,38,triage nurse,1,6,11,59
900,38,CNL,1,6,12,60
900,38,EDOU,2,6,12,60
900,38,FEP,1,6,12,60
900,38,blue,5,6,12,60
900,38,first nurse,1,6,12,60
900,38,green,5,6,12,60
900,38,hallway,5,6,12,60
900,38,iTrack,0,6,12,60
900,38,orange,1,6,12,60
900,38,purple,4,6,12,60
900,38,red,0,6,12,60
900,38,resource nurse,1,6,12,60
900,38,triage nurse,1,6,12,60
901,38,CNL,1,6,13,61
901,38,EDOU,2,6,13,61
901,38,FEP,1,6,13,61
901,38,blue,5,6,13,61
901,38,first nurse,1,6,13,61
901,38,green,5,6,13,61
901,38,hallway,5,6,13,61
901,38,iTrack,0,6,13,61
901,38,orange,1,6,13,61
901,38,purple,4,6,13,61
901,38,red,0,6,13,61
901,38,resource nurse,1,6,13,61
901,38,triage nurse,1,6,13,61
902,38,CNL,1,6,14,62
902,38,EDOU,2,6,14,62
902,38,FEP,1,6,14,62
902,38,blue,5,6,14,62
902,38,first nurse,1,6,14,62
902,38,green,0,6,14,62
902,38,hallway,5,6,14,62
902,38,iTrack,0,6,14,62
902,38,orange,5,6,14,62
902,38,purple,4,6,14,62
902,38,red,4,6,14,62
902,38,resource nurse,1,6,14,62
902,38,triage nurse,1,6,14,62
903,38,CNL,1,6,15,63
903,38,EDOU,2,6,15,63
903,38,FEP,1,6,15,63
903,38,blue,5,6,15,63
903,38,first nurse,1,6,15,63
903,38,green,0,6,15,63
903,38,hallway,5,6,15,63
903,38,iTrack,0,6,15,63
903,38,orange,5,6,15,63
903,38,purple,4,6,15,63
903,38,red,4,6,15,63
903,38,resource nurse,1,6,15,63
903,38,triage nurse,1,6,15,63
904,38,CNL,1,6,16,64
904,38,EDOU,2,6,16,64
904,38,FEP,1,6,16,64
904,38,blue,5,6,16,64
904,38,first nurse,1,6,16,64
904,38,green,0,6,16,64
904,38,hallway,5,6,16,64
904,38,iTrack,0,6,16,64
904,38,orange,5,6,16,64
904,38,purple,4,6,16,64
904,38,red,4,6,16,64
904,38,resource nurse,1,6,16,64
904,38,triage nurse,1,6,16,64
905,38,CNL,1,6,17,65
905,38,EDOU,2,6,17,65
905,38,FEP,1,6,17,65
905,38,blue,5,6,17,65
905,38,first nurse,1,6,17,65
905,38,green,0,6,17,65
905,38,hallway,5,6,17,65
905,38,iTrack,0,6,17,65
905,38,orange,5,6,17,65
905,38,purple,4,6,17,65
905,38,red,4,6,17,65
905,38,resource nurse,1,6,17,65
905,38,triage nurse,1,6,17,65
906,38,CNL,1,6,18,66
906,38,EDOU,2,6,18,66
906,38,FEP,1,6,18,66
906,38,blue,3,6,18,66
906,38,first nurse,1,6,18,66
906,38,green,0,6,18,66
906,38,hallway,5,6,18,66
906,38,iTrack,0,6,18,66
906,38,orange,5,6,18,66
906,38,purple,3,6,18,66
906,38,red,4,6,18,66
906,38,resource nurse,1,6,18,66
906,38,triage nurse,1,6,18,66
907,38,CNL,1,6,19,67
907,38,EDOU,2,6,19,67
907,38,FEP,1,6,19,67
907,38,blue,3,6,19,67
907,38,first nurse,1,6,19,67
907,38,green,0,6,19,67
907,38,hallway,5,6,19,67
907,38,iTrack,0,6,19,67
907,38,orange,5,6,19,67
907,38,purple,3,6,19,67
907,38,red,4,6,19,67
907,38,resource nurse,1,6,19,67
907,38,triage nurse,1,6,19,67
908,38,CNL,1,6,20,68
908,38,EDOU,2,6,20,68
908,38,FEP,1,6,20,68
908,38,blue,3,6,20,68
908,38,first nurse,1,6,20,68
908,38,green,0,6,20,68
908,38,hallway,5,6,20,68
908,38,iTrack,0,6,20,68
908,38,orange,5,6,20,68
908,38,purple,3,6,20,68
908,38,red,4,6,20,68
908,38,resource nurse,1,6,20,68
908,38,triage nurse,1,6,20,68
909,38,CNL,1,6,21,69
909,38,EDOU,2,6,21,69
909,38,FEP,1,6,21,69
909,38,blue,3,6,21,69
909,38,first nurse,1,6,21,69
909,38,green,0,6,21,69
909,38,hallway,5,6,21,69
909,38,iTrack,0,6,21,69
909,38,orange,5,6,21,69
909,38,purple,3,6,21,69
909,38,red,4,6,21,69
909,38,resource nurse,1,6,21,69
909,38,triage nurse,1,6,21,69
910,38,CNL,1,6,22,70
910,38,EDOU,2,6,22,70
910,38,FEP,1,6,22,70
910,38,blue,3,6,22,70
910,38,first nurse,1,6,22,70
910,38,green,0,6,22,70
910,38,hallway,5,6,22,70
910,38,iTrack,0,6,22,70
910,38,orange,5,6,22,70
910,38,purple,3,6,22,70
910,38,red,4,6,22,70
910,38,resource nurse,1,6,22,70
910,38,triage nurse,1,6,22,70
911,38,CNL,1,6,23,71
911,38,EDOU,2,6,23,71
911,38,FEP,1,6,23,71
911,38,blue,3,6,23,71
911,38,first nurse,1,6,23,71
911,38,green,0,6,23,71
911,38,hallway,5,6,23,71
911,38,iTrack,0,6,23,71
911,38,orange,5,6,23,71
911,38,purple,3,6,23,71
911,38,red,4,6,23,71
911,38,resource nurse,1,6,23,71
911,38,triage nurse,1,6,23,71
912,38,CNL,1,6,24,72
912,38,EDOU,2,6,24,72
912,38,FEP,1,6,24,72
912,38,blue,3,6,24,72
912,38,first nurse,1,6,24,72
912,38,green,0,6,24,72
912,38,hallway,5,6,24,72
912,38,iTrack,0,6,24,72
912,38,orange,5,6,24,72
912,38,purple,3,6,24,72
912,38,red,4,6,24,72
912,38,resource nurse,1,6,24,72
912,38,triage nurse,1,6,24,72
913,38,CNL,1,6,1,73
913,38,EDOU,2,6,1,73
913,38,FEP,1,6,1,73
913,38,blue,3,6,1,73
913,38,first nurse,1,6,1,73
913,38,green,0,6,1,73
913,38,hallway,5,6,1,73
913,38,iTrack,0,6,1,73
913,38,orange,5,6,1,73
913,38,purple,3,6,1,73
913,38,red,4,6,1,73
913,38,resource nurse,1,6,1,73
913,38,triage nurse,1,6,1,73
914,39,CNL,1,6,2,74
914,39,EDOU,2,6,2,74
914,39,FEP,1,6,2,74
914,39,blue,4,6,2,74
914,39,first nurse,1,6,2,74
914,39,green,4,6,2,74
914,39,hallway,3,6,2,74
914,39,iTrack,0,6,2,74
914,39,orange,0,6,2,74
914,39,purple,3,6,2,74
914,39,red,4,6,2,74
914,39,resource nurse,1,6,2,74
914,39,triage nurse,1,6,2,74
915,39,CNL,1,6,3,75
915,39,EDOU,2,6,3,75
915,39,FEP,1,6,3,75
915,39,blue,4,6,3,75
915,39,first nurse,1,6,3,75
915,39,green,4,6,3,75
915,39,hallway,3,6,3,75
915,39,iTrack,0,6,3,75
915,39,orange,0,6,3,75
915,39,purple,3,6,3,75
915,39,red,4,6,3,75
915,39,resource nurse,1,6,3,75
915,39,triage nurse,1,6,3,75
916,39,CNL,1,6,4,76
916,39,EDOU,2,6,4,76
916,39,FEP,1,6,4,76
916,39,blue,4,6,4,76
916,39,first nurse,1,6,4,76
916,39,green,4,6,4,76
916,39,hallway,3,6,4,76
916,39,iTrack,0,6,4,76
916,39,orange,0,6,4,76
916,39,purple,3,6,4,76
916,39,red,4,6,4,76
916,39,resource nurse,1,6,4,76
916,39,triage nurse,1,6,4,76
917,39,CNL,1,6,5,77
917,39,EDOU,2,6,5,77
917,39,FEP,1,6,5,77
917,39,blue,4,6,5,77
917,39,first nurse,1,6,5,77
917,39,green,4,6,5,77
917,39,hallway,3,6,5,77
917,39,iTrack,0,6,5,77
917,39,orange,0,6,5,77
917,39,purple,3,6,5,77
917,39,red,4,6,5,77
917,39,resource nurse,1,6,5,77
917,39,triage nurse,1,6,5,77
918,39,CNL,1,6,6,78
918,39,EDOU,2,6,6,78
918,39,FEP,1,6,6,78
918,39,blue,4,6,6,78
918,39,first nurse,1,6,6,78
918,39,green,4,6,6,78
918,39,hallway,3,6,6,78
918,39,iTrack,0,6,6,78
918,39,orange,1,6,6,78
918,39,purple,4,6,6,78
918,39,red,4,6,6,78
918,39,resource nurse,1,6,6,78
918,39,triage nurse,1,6,6,78
919,39,CNL,1,6,7,79
919,39,EDOU,2,6,7,79
919,39,FEP,1,6,7,79
919,39,blue,4,6,7,79
919,39,first nurse,1,6,7,79
919,39,green,4,6,7,79
919,39,hallway,3,6,7,79
919,39,iTrack,0,6,7,79
919,39,orange,1,6,7,79
919,39,purple,4,6,7,79
919,39,red,4,6,7,79
919,39,resource nurse,1,6,7,79
919,39,triage nurse,1,6,7,79
920,39,CNL,1,6,8,80
920,39,EDOU,2,6,8,80
920,39,FEP,1,6,8,80
920,39,blue,4,6,8,80
920,39,first nurse,1,6,8,80
920,39,green,4,6,8,80
920,39,hallway,3,6,8,80
920,39,iTrack,0,6,8,80
920,39,orange,1,6,8,80
920,39,purple,4,6,8,80
920,39,red,4,6,8,80
920,39,resource nurse,1,6,8,80
920,39,triage nurse,1,6,8,80
921,39,CNL,1,6,9,81
921,39,EDOU,2,6,9,81
921,39,FEP,1,6,9,81
921,39,blue,4,6,9,81
921,39,first nurse,1,6,9,81
921,39,green,4,6,9,81
921,39,hallway,3,6,9,81
921,39,iTrack,0,6,9,81
921,39,orange,1,6,9,81
921,39,purple,4,6,9,81
921,39,red,4,6,9,81
921,39,resource nurse,1,6,9,81
921,39,triage nurse,1,6,9,81
922,39,CNL,1,6,10,82
922,39,EDOU,2,6,10,82
922,39,FEP,1,6,10,82
922,39,blue,4,6,10,82
922,39,first nurse,1,6,10,82
922,39,green,4,6,10,82
922,39,hallway,3,6,10,82
922,39,iTrack,0,6,10,82
922,39,orange,1,6,10,82
922,39,purple,4,6,10,82
922,39,red,4,6,10,82
922,39,resource nurse,1,6,10,82
922,39,triage nurse,1,6,10,82
923,39,CNL,1,6,11,83
923,39,EDOU,2,6,11,83
923,39,FEP,1,6,11,83
923,39,blue,4,6,11,83
923,39,first nurse,1,6,11,83
923,39,green,4,6,11,83
923,39,hallway,3,6,11,83
923,39,iTrack,0,6,11,83
923,39,orange,1,6,11,83
923,39,purple,4,6,11,83
923,39,red,4,6,11,83
923,39,resource nurse,1,6,11,83
923,39,triage nurse,1,6,11,83
924,39,CNL,1,6,12,84
924,39,EDOU,2,6,12,84
924,39,FEP,1,6,12,84
924,39,blue,4,6,12,84
924,39,first nurse,1,6,12,84
924,39,green,4,6,12,84
924,39,hallway,3,6,12,84
924,39,iTrack,0,6,12,84
924,39,orange,1,6,12,84
924,39,purple,4,6,12,84
924,39,red,4,6,12,84
924,39,resource nurse,1,6,12,84
924,39,triage nurse,1,6,12,84
925,39,CNL,1,6,13,85
925,39,EDOU,2,6,13,85
925,39,FEP,1,6,13,85
925,39,blue,4,6,13,85
925,39,first nurse,1,6,13,85
925,39,green,4,6,13,85
925,39,hallway,3,6,13,85
925,39,iTrack,0,6,13,85
925,39,orange,1,6,13,85
925,39,purple,4,6,13,85
925,39,red,4,6,13,85
925,39,resource nurse,1,6,13,85
925,39,triage nurse,1,6,13,85
926,39,CNL,1,6,14,86
926,39,EDOU,2,6,14,86
926,39,FEP,1,6,14,86
926,39,blue,5,6,14,86
926,39,first nurse,1,6,14,86
926,39,green,4,6,14,86
926,39,hallway,5,6,14,86
926,39,iTrack,0,6,14,86
926,39,orange,4,6,14,86
926,39,purple,4,6,14,86
926,39,red,0,6,14,86
926,39,resource nurse,1,6,14,86
926,39,triage nurse,1,6,14,86
927,39,CNL,1,6,15,87
927,39,EDOU,2,6,15,87
927,39,FEP,1,6,15,87
927,39,blue,5,6,15,87
927,39,first nurse,1,6,15,87
927,39,green,4,6,15,87
927,39,hallway,5,6,15,87
927,39,iTrack,0,6,15,87
927,39,orange,4,6,15,87
927,39,purple,4,6,15,87
927,39,red,0,6,15,87
927,39,resource nurse,1,6,15,87
927,39,triage nurse,1,6,15,87
928,39,CNL,1,6,16,88
928,39,EDOU,2,6,16,88
928,39,FEP,1,6,16,88
928,39,blue,5,6,16,88
928,39,first nurse,1,6,16,88
928,39,green,4,6,16,88
928,39,hallway,5,6,16,88
928,39,iTrack,0,6,16,88
928,39,orange,4,6,16,88
928,39,purple,4,6,16,88
928,39,red,0,6,16,88
928,39,resource nurse,1,6,16,88
928,39,triage nurse,1,6,16,88
929,39,CNL,1,6,17,89
929,39,EDOU,2,6,17,89
929,39,FEP,1,6,17,89
929,39,blue,5,6,17,89
929,39,first nurse,1,6,17,89
929,39,green,4,6,17,89
929,39,hallway,5,6,17,89
929,39,iTrack,0,6,17,89
929,39,orange,4,6,17,89
929,39,purple,4,6,17,89
929,39,red,0,6,17,89
929,39,resource nurse,1,6,17,89
929,39,triage nurse,1,6,17,89
930,39,CNL,1,6,18,90
930,39,EDOU,2,6,18,90
930,39,FEP,1,6,18,90
930,39,blue,5,6,18,90
930,39,first nurse,1,6,18,90
930,39,green,4,6,18,90
930,39,hallway,5,6,18,90
930,39,iTrack,0,6,18,90
930,39,orange,3,6,18,90
930,39,purple,3,6,18,90
930,39,red,0,6,18,90
930,39,resource nurse,1,6,18,90
930,39,triage nurse,1,6,18,90
931,39,CNL,1,6,19,91
931,39,EDOU,2,6,19,91
931,39,FEP,1,6,19,91
931,39,blue,5,6,19,91
931,39,first nurse,1,6,19,91
931,39,green,4,6,19,91
931,39,hallway,5,6,19,91
931,39,iTrack,0,6,19,91
931,39,orange,3,6,19,91
931,39,purple,3,6,19,91
931,39,red,0,6,19,91
